,Energy Transfer (meV),f_surf,f_core,1/N_surf,1/N_core,1/N_total
153,6.369449643864274,0.6677187278226374,0.33231848305018075,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
154,6.410809706486769,0.6669081001223625,0.33312898377225425,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
155,6.452169769109264,0.6661028753533867,0.33393408862776464,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
156,6.49352983173176,0.6653038581186377,0.33473299411694407,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
157,6.534889894354255,0.6645115776055518,0.33552517211574123,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
158,6.57624995697675,0.6637262910447438,0.33631036639456524,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
159,6.617610019599245,0.662947989972295,0.3370885863337657,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
160,6.658970082221741,0.6621764091516932,0.3378600979802221,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
161,6.700330144844236,0.6614110380091667,0.33862541259215967,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
162,6.741690207466731,0.6606511344325041,0.3393852728228041,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
163,6.783050270089227,0.659895740777416,0.34014063669906813,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
164,6.824410332711722,0.6591437019168067,0.34089265956094206,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
165,6.865770395334217,0.6583936851542755,0.341642674140054,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
