LAMMPS data file. CGCMM style. atom_style charge generated by VMD/TopoTools v1.8 on Wed Sep 03 13:04:40 +1000 2025
 11205 atoms
 0 bonds
 0 angles
 0 dihedrals
 0 impropers
 7 atom types
 0 bond types
 0 angle types
 0 dihedral types
 0 improper types
 -0.300001 60.419996  xlo xhi
 -0.304998 61.085001  ylo yhi
 -0.249998 60.299997  zlo zhi

# Pair Coeffs
#
# 1  H1
# 2  H2
# 3  O1
# 4  O2
# 5  OM1
# 6  SI1
# 7  Si1

 Masses

 1 1.008000 # H1
 2 1.008000 # H2
 3 15.999000 # O1
 4 15.999000 # O2
 5 15.999000 # OM1
 6 28.08550 # SI1
 7 28.08550 # Si1

 Atoms # charge

373 5 0.000000 3.160000 20.830000 6.820000 # OM1
374 5 0.000000 4.430000 21.559999 4.750000 # OM1
375 5 0.000000 60.089996 21.559999 4.750000 # OM1
376 5 0.000000 0.630000 23.750000 4.750000 # OM1
377 5 0.000000 1.900000 24.480000 8.880000 # OM1
378 5 0.000000 4.430000 24.480000 8.880000 # OM1
379 5 0.000000 3.160000 23.750000 10.950001 # OM1
380 5 0.000000 3.160000 22.290001 8.880000 # OM1
381 5 0.000000 4.430000 20.100000 8.880000 # OM1
382 5 0.000000 3.160000 25.209999 13.020000 # OM1
383 5 0.000000 1.900000 23.020000 13.020000 # OM1
384 5 0.000000 4.430000 23.020000 13.020000 # OM1
385 5 0.000000 60.089996 23.020000 13.020000 # OM1
386 5 0.000000 0.630000 22.290001 15.080000 # OM1
387 5 0.000000 1.900000 21.559999 17.150000 # OM1
388 5 0.000000 3.160000 20.830000 19.220001 # OM1
389 5 0.000000 4.430000 21.559999 17.150000 # OM1
390 5 0.000000 60.089996 21.559999 17.150000 # OM1
391 5 0.000000 0.630000 23.750000 17.150000 # OM1
392 5 0.000000 1.900000 24.480000 21.280001 # OM1
393 5 0.000000 4.430000 24.480000 21.280001 # OM1
394 5 0.000000 3.160000 22.290001 21.280001 # OM1
395 5 0.000000 3.160000 23.750000 23.350000 # OM1
396 5 0.000000 4.430000 20.100000 21.280001 # OM1
397 5 0.000000 3.160000 25.209999 25.420000 # OM1
398 5 0.000000 1.900000 23.020000 25.420000 # OM1
399 5 0.000000 4.430000 23.020000 25.420000 # OM1
400 5 0.000000 60.089996 23.020000 25.420000 # OM1
401 5 0.000000 0.630000 22.290001 27.480000 # OM1
402 5 0.000000 1.900000 21.559999 29.549999 # OM1
403 5 0.000000 4.430000 21.559999 29.549999 # OM1
404 5 0.000000 3.160000 20.830000 31.619999 # OM1
405 5 0.000000 60.089996 21.559999 29.549999 # OM1
406 5 0.000000 0.630000 23.750000 29.549999 # OM1
407 5 0.000000 1.900000 24.480000 33.680000 # OM1
408 5 0.000000 4.430000 24.480000 33.680000 # OM1
